"","Gene","chr","start","end","symbol","final.meta.pvalue.for.plot","scz.ptv.pvalue","asd.ptv.pvalue","bp.ptv.pvalue"
"13407","ENSG00000117899",15,80946289,80989828,"MESD",0.549423119127879,0.55479002013882,1,0.50013
"13408","ENSG00000140406",15,81000923,81005788,"TLNRD1",0.24144,1,1,0.24144
"13409","ENSG00000146834",7,100428790,100434118,"MEPCE",1,1,1,1
"13410","ENSG00000164024",4,98995659,99062809,"METAP1",0.0542016723928572,0.0193541521425564,1,0.72206
"13411","ENSG00000188095",15,89760591,89778754,"MESP2",0.246462814819187,0.246462814819187,1,1
"13412","ENSG00000037897",12,57768471,57772119,"METTL1",0.24144,1,1,0.24144
"13413","ENSG00000103260",16,715118,719655,"METRN",0.379461394530127,0.370558013741348,1,0.49138
"13414","ENSG00000171806",1,169792529,169794963,"METTL18",0.653272577407877,0.656833908656413,0.163737426489375,0.79091
"13415","ENSG00000176845",17,83079609,83095122,"METRNL",0.11878,1,1,0.11878
"13416","ENSG00000203791",10,124748149,124791887,"EEF1AKMT2",0.415737549788041,1,0.415737549788041,NA
"13417","ENSG00000053328",6,110243940,110358349,"METTL24",0.803442029234922,0.803442029234922,1,1
"13418","ENSG00000138382",2,169810081,169824931,"METTL5",0.28366778487332,0.306456258582358,0.386773407587887,1
"13419","ENSG00000170439",12,55681678,55684611,"METTL7B",0.518164408182593,0.518164408182593,1,1
"13420","ENSG00000181038",17,76726830,76733936,"METTL23",0.227251849791239,0.397507558228446,1,0.11863
"13421","ENSG00000185432",12,50923472,50932510,"METTL7A",0.61863,1,1,0.61863
"13422","ENSG00000197006",16,21597218,21657473,"METTL9",1,1,1,NA
"13423","ENSG00000037749",5,154038959,154220478,"MFAP3",0.618464196552076,0.616645630804255,0.525607498267655,1
"13424","ENSG00000140259",15,43804492,43824690,"MFAP1",1,1,1,NA
"13425","ENSG00000166482",17,19383442,19387190,"MFAP4",1,1,1,1
"13426","ENSG00000176624",18,51174550,51218333,"MEX3C",0.261606823710464,0.261606823710464,1,1
"13427","ENSG00000198948",4,169986597,170033031,"MFAP3L",0.290339779115625,0.273253284830988,1,0.49138
"13428","ENSG00000254726",1,156072013,156082465,"MEX3A",1,1,1,NA
"13429","ENSG00000116688",1,11980181,12015211,"MFN2",0.0701133600414851,0.0272781955842726,1,0.72206
"13430","ENSG00000168958",2,227325151,227357836,"MFF",0.302532347486179,0.40174210416484,1,0.2502
"13431","ENSG00000171109",3,179347709,179394936,"MFN1",0.852343598173506,0.852343598173506,1,1
"13432","ENSG00000174514",1,205568885,205602918,"MFSD4A",0.149396658822683,0.203719111877435,1,0.2502
"13433","ENSG00000235718",11,119338942,119346705,"MFRP",0.990725498872081,0.326573701407015,1,0.77477
"13434","ENSG00000074416",3,127689062,128052190,"MGLL",0.317364157754067,0.34330575066639,0.386773407587887,1
"13435","ENSG00000125871",20,17969018,17991122,"MGME1",0.165325727738798,0.198480275788641,0.56362363483341,0.24144
"13436","ENSG00000128268",22,39457012,39492194,"MGAT3",0.055778822042778,0.055778822042778,1,NA
"13437","ENSG00000152127",2,134119983,134454621,"MGAT5",0.11863,1,1,0.11863
"13438","ENSG00000167889",17,76868404,76950393,"MGAT5B",0.999999999931625,1,0.288411247401483,0.1252
"13439","ENSG00000198408",10,101784443,101818465,"OGA",0.20188253736258,0.20188253736258,1,1
"13440","ENSG00000008394",12,16347142,16609259,"MGST1",0.179964142997368,0.179964142997368,1,NA
"13441","ENSG00000085871",4,139665768,139740745,"MGST2",0.467327934049897,0.467327934049897,1,NA
"13442","ENSG00000100335",22,39499432,39518132,"MIEF1",0.132078028456481,0.0628360797384927,1,0.72685
"13443","ENSG00000111341",12,14880864,14885857,"MGP",0.50013,1,1,0.50013
"13444","ENSG00000143198",1,165631213,165661796,"MGST3",0.66376875497242,0.66376875497242,1,1
"13445","ENSG00000167470",19,1248553,1259143,"MIDN",0.459421830284028,0.589292064949287,1,0.24144
"13446","ENSG00000105556",19,305573,344815,"MIER2",0.661841240098261,0.731441061909713,0.288411247401483,0.54942
"13447","ENSG00000141503",17,4833340,4898061,"MINK1",0.518164408182593,0.518164408182593,1,1
"13448","ENSG00000141741",17,39728496,39730532,"MIEN1",1,1,1,1
"13449","ENSG00000173436",1,19484403,19629821,"MICOS10",1,NA,1,NA
"13450","ENSG00000240972",22,23894383,23895227,"MIF",0.590393448451471,0.590393448451471,1,NA
"13451","ENSG00000135517",12,56449502,56469166,"MIP",0.0923874897213794,0.0718265146280179,1,0.49138
"13452","ENSG00000159055",21,32268228,32279049,"MIS18A",1,1,1,NA
"13453","ENSG00000167842",17,5486285,5490814,"MIS12",0.395394267510258,0.395394267510258,1,1
"13454","ENSG00000187098",3,69739464,69968336,"MITF",0.576858722002601,0.589292064949287,1,0.49138
"13455","ENSG00000196588",22,40410281,40636719,"MRTFA",0.49138,1,1,0.49138
"13456","ENSG00000270136",1,19597067,19656927,"MICOS10-NBL1",1,NA,1,NA
"13457","ENSG00000089693",12,6747996,6767475,"MLF2",0.0746122797167543,0.055778822042778,1,0.49138
"13458","ENSG00000110917",12,120687149,120701859,"MLEC",0.359132383351749,0.359132383351749,1,NA
"13459","ENSG00000128585",7,131110096,131496632,"MKLN1",0.189424133027948,0.261606823710464,1,0.24144
"13460","ENSG00000133606",7,140453033,140479536,"MKRN1",0.589292064949287,0.589292064949287,1,1
"13461","ENSG00000179455",15,23565674,23630075,"MKRN3",0.288279032142785,0.55479002013882,1,0.058286
"13462","ENSG00000186260",16,14071319,14266773,"MRTFB",0.704511146679628,0.704511146679628,1,NA
"13463","ENSG00000076242",3,36993350,37050846,"MLH1",0.698000451129502,0.698000451129502,1,1
"13464","ENSG00000078403",10,21524646,21743630,"MLLT10",0.0741395833647087,0.198359966940919,1,0.058286
"13465","ENSG00000130382",19,6210381,6279975,"MLLT1",0.0397818224556051,0.0397818224556051,1,1
"13466","ENSG00000171843",9,20341669,20622499,"MLLT3",1,1,1,NA
"13467","ENSG00000213190",1,151060397,151069544,"MLLT11",0.359132383351749,0.359132383351749,1,NA
"13468","ENSG00000009950",7,73593194,73624543,"MLXIPL",0.54942,1,1,0.54942
"13469","ENSG00000102539",13,49220338,49222377,"MLNR",0.166946346742227,0.11144349730326,1,0.61863
"13470","ENSG00000108960",17,55392622,55421924,"MMD",0.50013,1,1,0.50013
"13471","ENSG00000130396",6,167826911,167972023,"AFDN",0.421080645814689,0.421080645814689,1,1
"13472","ENSG00000139428",12,109553715,109573580,"MMAB",0.409923870638858,0.341985388513852,1,0.6252
"13473","ENSG00000157227",14,22836560,22849041,"MMP14",0.50013,1,1,0.50013
"13474","ENSG00000102996",16,58025754,58046901,"MMP15",0.549423119127879,0.55479002013882,1,0.50013
"13475","ENSG00000125966",20,35226690,35276998,"MMP24",0.370558013741348,0.370558013741348,1,1
"13476","ENSG00000146263",6,97142161,97283217,"MMS22L",0.287395817776308,0.287395817776308,1,1
"13477","ENSG00000155229",10,97458324,97498794,"MMS19",0.404212524079597,0.554020367639426,0.654973525309712,0.12534
"13478","ENSG00000156103",8,88032011,88328025,"MMP16",1,1,1,NA
"13479","ENSG00000167346",11,4704784,4992429,"MMP26",0.809056668502012,0.795389730424697,1,0.61863
"13480","ENSG00000070444",17,2384073,2401104,"MNT",1,NA,1,NA
"13481","ENSG00000120162",9,27325209,27529814,"MOB3B",0.50013,1,1,0.50013
"13482","ENSG00000142961",1,46607715,46616884,"MOB3C",0.760410388524895,0.760410388524895,1,1
"13483","ENSG00000173542",4,70902326,71022449,"MOB1B",0.606510850488877,0.606510850488877,1,NA
"13484","ENSG00000182208",11,1469457,1501247,"MOB2",0.282737947964,0.261606823710464,1,0.50013
"13485","ENSG00000061987",12,62466817,62600476,"MON2",0.306972890559585,0.287395817776308,1,0.50067
"13486","ENSG00000103111",16,77190835,77202398,"MON1B",0.518164408182593,0.518164408182593,1,1
"13487","ENSG00000164172",5,53095679,53110063,"MOCS2",0.159416417829612,0.136410411474409,1,0.49138
"13488","ENSG00000166391",11,75717838,75732958,"MOGAT2",0.87538727956454,0.0690775230769679,1,0.50013
"13489","ENSG00000168314",3,39467198,39529479,"MOBP",0.61863,1,1,0.61863
"13490","ENSG00000204655",6,29657002,29672372,"MOG",0.198359966940919,0.198359966940919,1,1
"13491","ENSG00000060762",6,166364919,166383013,"MPC1",0.576858722002601,0.589292064949287,1,0.49138
"13492","ENSG00000129255",17,7583529,7592789,"MPDU1",0.251556374496784,0.214748444842616,0.525607498267655,0.49138
"13493","ENSG00000133422",22,30925130,30968774,"MORC2",0.113238531670355,0.219948298410821,1,0.11863
"13494","ENSG00000143158",1,167916675,167937072,"MPC2",0.49138,1,1,0.49138
"13495","ENSG00000171160",10,97614553,97633500,"MORN4",0.0958787832656749,0.0958787832656749,1,1
"13496","ENSG00000185787",15,78810487,78898139,"MORF4L1",1,1,1,1
"13497","ENSG00000008382",19,4343527,4360086,"MPND",0.72685,1,1,0.72685
"13498","ENSG00000066382",11,30384493,30586872,"MPPED2",1,1,1,1
"13499","ENSG00000072415",14,67240713,67336061,"MPP5",0.80177870575614,0.809107945078502,0.525607498267655,NA
"13500","ENSG00000133030",17,17042457,17217679,"MPRIP",0.139590236879774,0.263908963997667,1,0.11878
"13501","ENSG00000168303",7,40126027,40134622,"MPLKIP",0.019148678185978,0.019148678185978,1,1
"13502","ENSG00000186732",22,43411196,43507848,"MPPED1",0.00466836120740091,0.0102799860369955,1,0.11863
"13503","ENSG00000011028",17,62627670,62693597,"MRC2",0.29321996210144,0.375671972339491,0.643209706352675,0.1802
"13504","ENSG00000128309",22,37019635,37029821,"MPST",0.50013,1,1,0.50013
"13505","ENSG00000158186",3,138347648,138405534,"MRAS",1,1,1,1
"13506","ENSG00000158887",1,161304735,161309968,"MPZ",0.467327934049897,0.467327934049897,1,1
"13507","ENSG00000260314",10,17809348,17911164,"MRC1",1,NA,1,1
"13508","ENSG00000101189",20,62796473,62801729,"MRGBP",0.49138,1,1,0.49138
"13509","ENSG00000170255",11,18933813,18939507,"MRGPRX1",0.680517054510982,0.753530409879608,1,0.36658
"13510","ENSG00000172935",11,69004395,69013382,"MRGPRF",0.50013,1,1,0.50013
"13511","ENSG00000179832",8,144148016,144261927,"MROH1",0.306456258582358,0.306456258582358,1,1
"13512","ENSG00000183695",11,19054455,19060717,"MRGPRX2",1,1,1,NA
"13513","ENSG00000185038",2,233775679,233833423,"MROH2A",0.116868294217417,0.0433218549422506,1,0.79091
"13514","ENSG00000158042",11,6680385,6683340,"MRPL17",1,1,1,1
"13515","ENSG00000159111",17,47823272,47831541,"MRPL10",1,1,1,1
"13516","ENSG00000166902",11,59806140,59810778,"MRPL16",0.211230065314545,0.327920291672311,0.386773407587887,0.21091
"13517","ENSG00000173141",13,21176658,21179084,"MRPL57",0.716138762742384,0.716138762742384,1,NA
"13518","ENSG00000180992",6,44113451,44127452,"MRPL14",1,1,1,1
"13519","ENSG00000262814",17,81703367,81707517,"MRPL12",1,1,1,NA
"13520","ENSG00000130312",19,17292609,17306843,"MRPL34",0.143490917546885,0.199457102903677,1,0.24144
"13521","ENSG00000182154",9,137551879,137552555,"MRPL41",0.11863,1,1,0.11863
"13522","ENSG00000185414",2,99181152,99199561,"MRPL30",0.219948298410821,0.219948298410821,1,NA
"13523","ENSG00000185608",22,19432545,19436075,"MRPL40",0.24144,1,1,0.24144
"13524","ENSG00000243147",2,27771717,27988087,"MRPL33",0.49138,1,1,0.49138
"13525","ENSG00000111639",12,6491886,6493841,"MRPL51",0.098208969798611,0.098208969798611,1,1
"13526","ENSG00000143436",1,151759647,151763496,"MRPL9",0.204903604511425,0.226424971975433,1,0.36658
"13527","ENSG00000175581",11,73787872,73865133,"MRPL48",0.405651698772308,0.395394267510258,1,0.50013
"13528","ENSG00000183617",19,3762682,3768575,"MRPL54",0.118030990536845,0.0958787832656749,1,0.49138
"13529","ENSG00000198015",12,93467514,93516214,"MRPL42",0.467327934049897,0.467327934049897,1,1
"13530","ENSG00000204822",2,74471982,74472687,"MRPL53",0.49138,1,1,0.49138
"13531","ENSG00000048544",6,42206807,42217861,"MRPS10",0.408947525343373,0.408947525343373,1,1
"13532","ENSG00000122140",9,135499984,135504673,"MRPS2",0.628100730667724,0.704511146679628,0.288411247401483,1
"13533","ENSG00000131368",3,15042460,15065317,"MRPS25",0.0150378952693528,0.0330294040398868,1,0.11863
"13534","ENSG00000182180",10,73248843,73252693,"MRPS16",0.119927712181847,0.0958787832656749,1,0.50013
"13535","ENSG00000239789",7,55951877,55956500,"MRPS17",1,1,1,NA
"13536","ENSG00000266472",1,150293861,150308979,"MRPS21",1,NA,1,NA
"13537","ENSG00000053372",1,19251805,19260128,"MRTO4",0.220943146449819,0.199457102903677,1,0.49138
"13538","ENSG00000061794",12,27710822,27756295,"MRPS35",0.50013,1,1,0.50013
"13539","ENSG00000125445",17,75261674,75266376,"MRPS7",0.525607498267655,1,0.525607498267655,1
"13540","ENSG00000125901",20,3046052,3048250,"MRPS26",0.435744687256857,0.428654102680588,1,0.50013
"13541","ENSG00000134056",5,69217760,69230158,"MRPS36",0.581586534764629,0.590393448451471,1,0.50013
"13542","ENSG00000243927",21,34073224,34143034,"MRPS6",1,1,1,1
"13543","ENSG00000156738",11,60455846,60470752,"MS4A1",0.788860097855381,0.788860097855381,1,1
"13544","ENSG00000166930",11,60429572,60455214,"MS4A5",0.597857809828923,0.551478270676097,1,0.61863
"13545","ENSG00000166961",11,60756867,60776733,"MS4A15",0.478593359956468,0.480387473652946,1,0.49138
"13546","ENSG00000204979",11,60515392,60542721,"MS4A13",0.716138762742384,0.716138762742384,1,1
"13547","ENSG00000214787",11,60200270,60243137,"MS4A4E",1,1,1,NA
"13548","ENSG00000066697",9,100427143,100451734,"MSANTD3",0.486091806791098,0.486091806791098,1,1
"13549","ENSG00000151379",2,17816460,17817798,"MSGN1",0.24144,1,1,0.24144
"13550","ENSG00000166926",11,60327255,60396596,"MS4A6E",1,1,1,NA
"13551","ENSG00000170903",11,105995623,106022403,"MSANTD4",0.372860264022663,0.306456258582358,1,0.61863
"13552","ENSG00000178860",8,71841560,71844412,"MSC",0.37533,1,1,0.37533
"13553","ENSG00000188981",4,3244369,3271738,"MSANTD1",0.49138,1,1,0.49138
"13554","ENSG00000057468",1,75796882,75913242,"MSH4",0.0614431412192775,0.175268000341126,0.654973525309712,0.01949
"13555","ENSG00000095002",2,47403067,47663146,"MSH2",0.372860264022663,0.306456258582358,1,0.61863
"13556","ENSG00000135097",12,120341330,120369164,"MSI1",0.359132383351749,0.359132383351749,1,NA
"13557","ENSG00000153944",17,57255851,57684689,"MSI2",0.264338352714842,0.359132383351749,1,0.24144
"13558","ENSG00000188895",17,40121971,40136917,"MSL1",1,1,1,NA
"13559","ENSG00000263639",10,46033307,46048180,"MSMB",0.24144,NA,1,0.24144
"13560","ENSG00000052802",4,165327667,165343164,"MSMO1",0.306456258582358,0.306456258582358,1,1
"13561","ENSG00000125459",1,155610205,155614951,"MSTO1",0.560079432209116,0.55479002013882,0.525607498267655,1
"13562","ENSG00000148450",10,23095579,23122013,"MSRB2",0.698000451129502,0.698000451129502,1,1
"13563","ENSG00000163132",4,4859665,4863936,"MSX1",1,1,1,1
"13564","ENSG00000174099",12,65278643,65491430,"MSRB3",0.618593291326335,0.749849101227973,1,0.24144
"13565","ENSG00000215183",9,35752990,35756613,"MSMP",0.395394267510258,0.395394267510258,1,1
"13566","ENSG00000125144",16,56666730,56668065,"MT1G",0.589292064949287,0.589292064949287,1,1
"13567","ENSG00000169688",16,56651886,56653204,"MT1B",0.590393448451471,0.590393448451471,1,NA
"13568","ENSG00000169715",16,56625475,56627112,"MT1E",0.488313875430478,0.486960084461307,1,0.50013
"13569","ENSG00000198417",16,56657731,56660698,"MT1F",0.179964142997368,0.179964142997368,1,NA
"13570","ENSG00000205362",16,56638666,56640087,"MT1A",0.530110208984814,0.66376875497242,1,0.24144
"13571","ENSG00000087250",16,56589074,56591088,"MT3",0.408260740533455,0.34330575066639,1,0.61863
"13572","ENSG00000102891",16,56565073,56568957,"MT4",1,1,1,NA
"13573","ENSG00000125148",16,56608584,56609497,"MT2A",0.34330575066639,0.34330575066639,1,NA
"13574","ENSG00000187193",16,56682470,56684196,"MT1X",1,1,1,NA
"13575","ENSG00000205358",16,56669814,56671129,"MT1H",0.359132383351749,0.359132383351749,1,1
"13576","ENSG00000244020",1,237004103,237004441,"MT1HL1",1,1,1,NA
"13577","ENSG00000057935",2,42494569,42756947,"MTA3",0.108437496898526,0.0851082111513456,1,0.50013
"13578","ENSG00000109919",11,47617315,47642607,"MTCH2",0.273253284830988,0.273253284830988,1,1
"13579","ENSG00000117640",1,25818640,25832942,"MTFR1L",0.0882446094248011,0.0599201013281081,0.643209706352675,1
"13580","ENSG00000137409",6,36968141,36986298,"MTCH1",0.34330575066639,0.34330575066639,1,1
"13581","ENSG00000182979",14,105419820,105470729,"MTA1",0.134528136800763,0.179964142997368,1,0.25921
"13582","ENSG00000188786",1,37809574,37859592,"MTF1",0.240435428949605,0.219948298410821,1,0.49138
"13583","ENSG00000065911",2,74186172,74217565,"MTHFD2",1,1,1,1
"13584","ENSG00000104643",8,11284816,11328146,"MTMR9",0.595489592941704,0.551478270676097,0.643209706352675,1
"13585","ENSG00000108389",17,58489529,58517905,"MTMR4",0.999999867497239,1,1,0.68228
"13586","ENSG00000120254",6,150865679,151101887,"MTHFD1L",0.189239464198307,0.276424980791439,0.162886728403286,1
"13587","ENSG00000148824",10,133394094,133422520,"MTG1",0.724927386703457,0.749849101227973,1,0.49138
"13588","ENSG00000168412",4,186533655,186555567,"MTNR1A",0.987976510928921,0.421080645814689,1,0.50013
"13589","ENSG00000105887",7,135926760,135977359,"MTPN",0.590393448451471,0.590393448451471,1,NA
"13590","ENSG00000107951",10,30309801,30374448,"MTPAP",0.499195696759865,0.499195696759865,1,1
"13591","ENSG00000134640",11,92969651,92985066,"MTNR1B",1,1,1,1
"13592","ENSG00000138823",4,99564081,99623997,"MTTP",0.666646068845843,0.666646068845843,1,1
"13593","ENSG00000180354",7,30134986,30162762,"MTURN",0.49138,1,1,0.49138
"13594","ENSG00000117983",11,1223066,1262172,"MUC5B",0.144760502945781,0.0868700761693352,1,0.64844
"13595","ENSG00000128654",2,176269395,176338025,"MTX2",0.579086449980301,0.591749105548704,1,0.49138
"13596","ENSG00000132938",13,28820339,29505947,"MTUS2",0.136410411474409,0.136410411474409,1,1
"13597","ENSG00000173171",1,155208695,155213824,"MTX1",0.999998946758729,1,1,0.49138
"13598","ENSG00000177034",5,79976716,79991262,"MTX3",0.47085009549048,0.601665204945601,1,0.24144
"13599","ENSG00000204544",6,30983718,30989903,"MUC21",1,1,1,1
"13600","ENSG00000123933",4,2247432,2262109,"MXD4",0.50013,1,1,0.50013
"13601","ENSG00000160953",19,1354711,1378431,"PWWP3A",0.830203807744804,0.843579215458015,1,0.54224
"13602","ENSG00000162576",1,1352689,1361777,"MXRA8",1,1,1,1
"13603","ENSG00000182534",17,76672551,76711004,"MXRA7",0.697188376621878,0.697188376621878,1,1
"13604","ENSG00000196814",9,126326829,126507041,"MVB12B",1,1,1,NA
"13605","ENSG00000272573",3,52833114,52835019,"MUSTN1",0.331189393824675,0.331189393824675,1,NA
"13606","ENSG00000005810",13,77042474,77327094,"MYCBP2",0.0868997979663217,0.175268000341126,0.274637587298006,0.1802
"13607","ENSG00000101057",20,43667019,43716495,"MYBL2",0.704511146679628,0.704511146679628,1,1
"13608","ENSG00000116990",1,39895426,39902256,"MYCL",0.49138,1,1,0.49138
"13609","ENSG00000179820",19,53864763,53876435,"MYADM",0.606400644245158,0.731441061909713,0.525607498267655,0.2502
"13610","ENSG00000185697",8,66562175,66614247,"MYBL1",0.199457102903677,0.199457102903677,1,1
"13611","ENSG00000214114",1,38862493,38873368,"MYCBP",1,1,1,NA
"13612","ENSG00000104177",15,48134632,48178353,"MYEF2",0.643209706352675,1,0.643209706352675,1
"13613","ENSG00000105357",19,50188186,50310542,"MYH14",1,1,1,1
"13614","ENSG00000111049",12,80716912,80719671,"MYF5",0.042467202504691,0.0193541521425564,1,0.6252
"13615","ENSG00000134323",2,15940550,15947007,"MYCN",0.486960084461307,0.486960084461307,1,NA
"13616","ENSG00000144821",3,108380368,108529322,"MYH15",0.862522002715953,0.147940705397905,1,0.14663
